onlydeps/allegro__hermes__12__build.gradle,allegro/hermes,/build.gradle.kts,gradle
onlydeps/allegro__hermes__13__build.gradle,allegro/hermes,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__0__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__1__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__2__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__3__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__4__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__5__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__6__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__7__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__8__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__9__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__10__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__11__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__12__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__13__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__14__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__15__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__16__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__17__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__18__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__19__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__20__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__21__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure-java__22__build.gradle,allure-framework/allure-java,/build.gradle.kts,gradle
onlydeps/allure-framework__allure2__0__build.gradle,allure-framework/allure2,/build.gradle.kts,gradle
onlydeps/allure-framework__allure2__1__build.gradle,allure-framework/allure2,/build.gradle.kts,gradle
onlydeps/allure-framework__allure2__2__build.gradle,allure-framework/allure2,/build.gradle.kts,gradle
onlydeps/alopukhov__gusp__0__build.gradle,alopukhov/gusp,/build.gradle.kts,gradle
onlydeps/alphagov__verify-test-utils__0__build.gradle,alphagov/verify-test-utils,/build.gradle.kts,gradle
onlydeps/amient__affinity__0__build.gradle,amient/affinity,/build.gradle.kts,gradle
onlydeps/amient__affinity__1__build.gradle,amient/affinity,/build.gradle.kts,gradle
onlydeps/amient__affinity__2__build.gradle,amient/affinity,/build.gradle.kts,gradle
onlydeps/amient__affinity__3__build.gradle,amient/affinity,/build.gradle.kts,gradle
onlydeps/amient__affinity__4__build.gradle,amient/affinity,/build.gradle.kts,gradle
onlydeps/amient__affinity__5__build.gradle,amient/affinity,/build.gradle.kts,gradle
onlydeps/amient__affinity__6__build.gradle,amient/affinity,/build.gradle.kts,gradle
onlydeps/amient__affinity__7__build.gradle,amient/affinity,/build.gradle.kts,gradle
onlydeps/amient__affinity__8__build.gradle,amient/affinity,/build.gradle.kts,gradle
onlydeps/amient__affinity__9__build.gradle,amient/affinity,/build.gradle.kts,gradle
onlydeps/amient__affinity__10__build.gradle,amient/affinity,/build.gradle.kts,gradle
onlydeps/aminebag__LarJson__0__build.gradle,aminebag/LarJson,/build.gradle.kts,gradle
onlydeps/anatawa12__ForgeGradle-1.2__0__build.gradle,anatawa12/ForgeGradle-1.2,/build.gradle.kts,gradle
onlydeps/anatawa12__ForgeGradle-1.2__1__build.gradle,anatawa12/ForgeGradle-1.2,/build.gradle.kts,gradle
onlydeps/andretietz__houston__0__build.gradle,andretietz/houston,/build.gradle.kts,gradle
onlydeps/AngusLean__delay-queue4j__0__build.gradle,AngusLean/delay-queue4j,/build.gradle.kts,gradle
onlydeps/AngusLean__delay-queue4j__1__build.gradle,AngusLean/delay-queue4j,/build.gradle.kts,gradle
onlydeps/AnimatedLEDStrip__device-pi__0__build.gradle,AnimatedLEDStrip/device-pi,/build.gradle.kts,gradle
onlydeps/anonl__gdx-test__0__build.gradle,anonl/gdx-test,/build.gradle.kts,gradle
onlydeps/anonl__nvlist__0__build.gradle,anonl/nvlist,/build.gradle.kts,gradle
onlydeps/anonl__tcommon__0__build.gradle,anonl/tcommon,/build.gradle.kts,gradle
onlydeps/antonioazambuja__noxus__0__build.gradle,antonioazambuja/noxus,/build.gradle.kts,gradle
onlydeps/aol__micro-server__0__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__1__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__2__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__3__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__4__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__5__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__6__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__7__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__8__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__9__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__10__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__11__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__12__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__13__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/aol__micro-server__14__build.gradle,aol/micro-server,/build.gradle.kts,gradle
onlydeps/apache__bookkeeper__0__build.gradle,apache/bookkeeper,/build.gradle.kts,gradle
onlydeps/apache__bookkeeper__1__build.gradle,apache/bookkeeper,/build.gradle.kts,gradle
onlydeps/apache__bookkeeper__2__build.gradle,apache/bookkeeper,/build.gradle.kts,gradle
onlydeps/apache__bookkeeper__3__build.gradle,apache/bookkeeper,/build.gradle.kts,gradle
onlydeps/apache__calcite__0__build.gradle,apache/calcite,/build.gradle.kts,gradle
onlydeps/apache__calcite__1__build.gradle,apache/calcite,/build.gradle.kts,gradle
onlydeps/apache__geode__0__build.gradle,apache/geode,/build.gradle.kts,gradle
onlydeps/apache__geode__1__build.gradle,apache/geode,/build.gradle.kts,gradle
onlydeps/apache__geode__2__build.gradle,apache/geode,/build.gradle.kts,gradle
onlydeps/apache__geode__3__build.gradle,apache/geode,/build.gradle.kts,gradle
onlydeps/apache__geode__4__build.gradle,apache/geode,/build.gradle.kts,gradle
onlydeps/apache__geode__5__build.gradle,apache/geode,/build.gradle.kts,gradle
onlydeps/apache__groovy__0__build.gradle,apache/groovy,/build.gradle.kts,gradle
onlydeps/apache__incubator-tuweni__0__build.gradle,apache/incubator-tuweni,/build.gradle.kts,gradle
onlydeps/apache__incubator-tuweni__1__build.gradle,apache/incubator-tuweni,/build.gradle.kts,gradle
onlydeps/apache__jmeter__0__build.gradle,apache/jmeter,/build.gradle.kts,gradle
onlydeps/apache__jmeter__1__build.gradle,apache/jmeter,/build.gradle.kts,gradle
onlydeps/apereo__cas__0__build.gradle,apereo/cas,/build.gradle.kts,gradle
onlydeps/apereo__cas__1__build.gradle,apereo/cas,/build.gradle.kts,gradle
onlydeps/apereo__cas__2__build.gradle,apereo/cas,/build.gradle.kts,gradle
onlydeps/apereo__cas__3__build.gradle,apereo/cas,/build.gradle.kts,gradle
onlydeps/apereo__cas__4__build.gradle,apereo/cas,/build.gradle.kts,gradle
onlydeps/apereo__cas-management__0__build.gradle,apereo/cas-management,/build.gradle.kts,gradle
onlydeps/applandinc__appmap-java__0__build.gradle,applandinc/appmap-java,/build.gradle.kts,gradle
onlydeps/applivery__applivery-android-sdk__0__build.gradle,applivery/applivery-android-sdk,/build.gradle.kts,gradle
onlydeps/applivery__applivery-android-sdk__1__build.gradle,applivery/applivery-android-sdk,/build.gradle.kts,gradle
onlydeps/applivery__applivery-android-sdk__2__build.gradle,applivery/applivery-android-sdk,/build.gradle.kts,gradle
onlydeps/applivery__applivery-android-sdk__3__build.gradle,applivery/applivery-android-sdk,/build.gradle.kts,gradle
onlydeps/applivery__applivery-android-sdk__4__build.gradle,applivery/applivery-android-sdk,/build.gradle.kts,gradle
onlydeps/applivery__applivery-android-sdk__5__build.gradle,applivery/applivery-android-sdk,/build.gradle.kts,gradle
onlydeps/appmattus__kotlinfixture__0__build.gradle,appmattus/kotlinfixture,/build.gradle.kts,gradle
onlydeps/aPureBase__arkenv__0__build.gradle,aPureBase/arkenv,/build.gradle.kts,gradle
onlydeps/aPureBase__arkenv__1__build.gradle,aPureBase/arkenv,/build.gradle.kts,gradle
onlydeps/aPureBase__arkenv__2__build.gradle,aPureBase/arkenv,/build.gradle.kts,gradle
onlydeps/arakelian__elastic-indexer__0__build.gradle,arakelian/elastic-indexer,/build.gradle.kts,gradle
onlydeps/arakelian__faker__0__build.gradle,arakelian/faker,/build.gradle.kts,gradle
onlydeps/arakelian__jackson-utils__0__build.gradle,arakelian/jackson-utils,/build.gradle.kts,gradle
onlydeps/arakelian__json-filter__0__build.gradle,arakelian/json-filter,/build.gradle.kts,gradle
onlydeps/arakelian__key-value-store__0__build.gradle,arakelian/key-value-store,/build.gradle.kts,gradle
onlydeps/arakelian__more-commons__0__build.gradle,arakelian/more-commons,/build.gradle.kts,gradle
onlydeps/arakelian__retry__0__build.gradle,arakelian/retry,/build.gradle.kts,gradle
onlydeps/asciidoctor__asciidoctorj__0__build.gradle,asciidoctor/asciidoctorj,/build.gradle.kts,gradle
onlydeps/asciidoctor__asciidoctorj-groovy-dsl__0__build.gradle,asciidoctor/asciidoctorj-groovy-dsl,/build.gradle.kts,gradle
onlydeps/ascrus__getl__0__build.gradle,ascrus/getl,/build.gradle.kts,gradle
onlydeps/asseco-pst__liberty__0__build.gradle,asseco-pst/liberty,/build.gradle.kts,gradle
onlydeps/asterisk-java__asterisk-java__0__build.gradle,asterisk-java/asterisk-java,/build.gradle.kts,gradle
onlydeps/auth0__auth0-java__0__build.gradle,auth0/auth0-java,/build.gradle.kts,gradle
onlydeps/auth0__java-jwt__0__build.gradle,auth0/java-jwt,/build.gradle.kts,gradle
onlydeps/auth0__jwks-rsa-java__0__build.gradle,auth0/jwks-rsa-java,/build.gradle.kts,gradle
onlydeps/avast__gradle-docker-compose-plugin__0__build.gradle,avast/gradle-docker-compose-plugin,/build.gradle.kts,gradle
onlydeps/avast__rabbitmq-scala-client__0__build.gradle,avast/rabbitmq-scala-client,/build.gradle.kts,gradle
onlydeps/avast__rabbitmq-scala-client__1__build.gradle,avast/rabbitmq-scala-client,/build.gradle.kts,gradle
onlydeps/avast__rabbitmq-scala-client__2__build.gradle,avast/rabbitmq-scala-client,/build.gradle.kts,gradle
onlydeps/avatao-content__sdk-tfw-jdk__0__build.gradle,avatao-content/sdk-tfw-jdk,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__0__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__1__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__2__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__3__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__4__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__5__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__6__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__7__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__8__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__9__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__10__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__11__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__12__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__13__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__14__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__15__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__16__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__17__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__18__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__19__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__20__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__21__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__22__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__23__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__24__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__25__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__26__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/aws__aws-sdk-android__27__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
onlydeps/awslabs__aws-crt-java__0__build.gradle,awslabs/aws-crt-java,/build.gradle.kts,gradle
onlydeps/awslabs__aws-crt-java__1__build.gradle,awslabs/aws-crt-java,/build.gradle.kts,gradle
onlydeps/awslabs__aws-crt-java__2__build.gradle,awslabs/aws-crt-java,/build.gradle.kts,gradle
onlydeps/awslabs__djl__0__build.gradle,awslabs/djl,/build.gradle.kts,gradle
onlydeps/awslabs__djl__1__build.gradle,awslabs/djl,/build.gradle.kts,gradle
onlydeps/awslabs__djl__2__build.gradle,awslabs/djl,/build.gradle.kts,gradle
onlydeps/awslabs__djl__3__build.gradle,awslabs/djl,/build.gradle.kts,gradle
onlydeps/awslabs__djl__4__build.gradle,awslabs/djl,/build.gradle.kts,gradle
onlydeps/awslabs__djl__5__build.gradle,awslabs/djl,/build.gradle.kts,gradle
onlydeps/awslabs__djl__6__build.gradle,awslabs/djl,/build.gradle.kts,gradle
onlydeps/awslabs__djl__7__build.gradle,awslabs/djl,/build.gradle.kts,gradle
onlydeps/awslabs__rds-data-api-client-library-java__0__build.gradle,awslabs/rds-data-api-client-library-java,/build.gradle.kts,gradle
onlydeps/azagniotov__stubby4j__0__build.gradle,azagniotov/stubby4j,/build.gradle.kts,gradle
onlydeps/Azure__azure-sdk-for-android__0__build.gradle,Azure/azure-sdk-for-android,/build.gradle.kts,gradle
onlydeps/Azure__azure-sdk-for-android__1__build.gradle,Azure/azure-sdk-for-android,/build.gradle.kts,gradle
onlydeps/B3nedikt__applocale__0__build.gradle,B3nedikt/applocale,/build.gradle.kts,gradle
onlydeps/B3nedikt__restring__0__build.gradle,B3nedikt/restring,/build.gradle.kts,gradle
onlydeps/B3nedikt__reword__0__build.gradle,B3nedikt/reword,/build.gradle.kts,gradle
onlydeps/babl-ws__babl__0__build.gradle,babl-ws/babl,/build.gradle.kts,gradle
onlydeps/bakdata__common-kafka-streams__0__build.gradle,bakdata/common-kafka-streams,/build.gradle.kts,gradle
onlydeps/bakdata__fluent-kafka-streams-tests__0__build.gradle,bakdata/fluent-kafka-streams-tests,/build.gradle.kts,gradle
onlydeps/bakdata__streams-bootstrap__0__build.gradle,bakdata/streams-bootstrap,/build.gradle.kts,gradle
onlydeps/banana-j__bananaj__0__build.gradle,banana-j/bananaj,/build.gradle.kts,gradle
onlydeps/bancolombia__bin-stash__0__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
onlydeps/bancolombia__bin-stash__1__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
onlydeps/bancolombia__bin-stash__2__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
onlydeps/bancolombia__bin-stash__3__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
onlydeps/bancolombia__bin-stash__4__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
onlydeps/bancolombia__bin-stash__5__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
onlydeps/bancolombia__bin-stash__6__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
onlydeps/bancolombia__secrets-manager__0__build.gradle,bancolombia/secrets-manager,/build.gradle.kts,gradle
onlydeps/Bandwidth__messaging-java-sdk__0__build.gradle,Bandwidth/messaging-java-sdk,/build.gradle.kts,gradle
onlydeps/baomidou__mybatis-plus__0__build.gradle,baomidou/mybatis-plus,/build.gradle.kts,gradle
onlydeps/baomidou__mybatis-plus__1__build.gradle,baomidou/mybatis-plus,/build.gradle.kts,gradle
onlydeps/baomidou__mybatis-plus__2__build.gradle,baomidou/mybatis-plus,/build.gradle.kts,gradle
onlydeps/baoquan-hq__java-sdk__0__build.gradle,baoquan-hq/java-sdk,/build.gradle.kts,gradle
onlydeps/barnhill__barcode-java__0__build.gradle,barnhill/barcode-java,/build.gradle.kts,gradle
onlydeps/barnhill__savestateobserver__0__build.gradle,barnhill/savestateobserver,/build.gradle.kts,gradle
onlydeps/barnhill__savestateobserver__1__build.gradle,barnhill/savestateobserver,/build.gradle.kts,gradle
onlydeps/barnhill__savestateobserver__2__build.gradle,barnhill/savestateobserver,/build.gradle.kts,gradle
onlydeps/basking2__sdsai__0__build.gradle,basking2/sdsai,/build.gradle.kts,gradle
onlydeps/basking2__sdsai__1__build.gradle,basking2/sdsai,/build.gradle.kts,gradle
onlydeps/basking2__sdsai__2__build.gradle,basking2/sdsai,/build.gradle.kts,gradle
onlydeps/basking2__sdsai__3__build.gradle,basking2/sdsai,/build.gradle.kts,gradle
onlydeps/basking2__sdsai__4__build.gradle,basking2/sdsai,/build.gradle.kts,gradle
onlydeps/basking2__sdsai-dsds__0__build.gradle,basking2/sdsai-dsds,/build.gradle.kts,gradle
onlydeps/basking2__sdsai-dsds__1__build.gradle,basking2/sdsai-dsds,/build.gradle.kts,gradle
onlydeps/basking2__sdsai-dsds__2__build.gradle,basking2/sdsai-dsds,/build.gradle.kts,gradle
onlydeps/basking2__sdsai-dsds__3__build.gradle,basking2/sdsai-dsds,/build.gradle.kts,gradle
onlydeps/basking2__sdsai-dsds__4__build.gradle,basking2/sdsai-dsds,/build.gradle.kts,gradle
onlydeps/bayonetio__bayonet-java__0__build.gradle,bayonetio/bayonet-java,/build.gradle.kts,gradle
onlydeps/bbossgroups__bboot__0__build.gradle,bbossgroups/bboot,/build.gradle.kts,gradle
onlydeps/bbossgroups__bboss__0__build.gradle,bbossgroups/bboss,/build.gradle.kts,gradle
onlydeps/bbossgroups__bboss-elastic-tran__0__build.gradle,bbossgroups/bboss-elastic-tran,/build.gradle.kts,gradle
onlydeps/bbossgroups__bboss-elastic-tran__1__build.gradle,bbossgroups/bboss-elastic-tran,/build.gradle.kts,gradle
onlydeps/bbossgroups__bboss-elastic-tran__2__build.gradle,bbossgroups/bboss-elastic-tran,/build.gradle.kts,gradle
onlydeps/bbossgroups__bboss-elasticsearch__0__build.gradle,bbossgroups/bboss-elasticsearch,/build.gradle.kts,gradle
onlydeps/bbossgroups__bboss-http__0__build.gradle,bbossgroups/bboss-http,/build.gradle.kts,gradle
onlydeps/bbossgroups__bboss-plugins__0__build.gradle,bbossgroups/bboss-plugins,/build.gradle.kts,gradle
